grid_id,geometry,center_lon,center_lat,cafe_count,total_reviews_count,average_cafe_rating,school_count,university_count,mall_count,poi_count,chain_cafe_count,distance_to_metro,proximity_to_metro,foot_traffic_count,walkable_length_m,walkability_index,parking_count,parking_density
83,"POLYGON ((37.38314991361542 55.68954348321959, 37.38285327083507 55.69672893532741, 37.37013076870731 55.69656070080578, 37.3704297427434 55.68937529374439, 37.38314991361542 55.68954348321959))",37.37664092152314,55.693052213060575,0,0,0.0,0,0,0,0,0,4520.159950599324,0.4634800958236597,0,10388.583791264982,0.117,2,0.012
84,"POLYGON ((37.38285327083507 55.69672893532741, 37.382556493818306 55.70391437792152, 37.369831659381255 55.703746098336985, 37.37013076870731 55.69656070080578, 37.38285327083507 55.69672893532741))",37.37634304573043,55.70023763791355,0,0,0.0,0,0,0,0,0,5020.124812283723,0.4035928253295053,0,30426.88443276537,0.342,0,0.0
85,"POLYGON ((37.382556493818306 55.70391437792152, 37.38225958248198 55.71109981100212, 37.36953241468143 55.71093148633817, 37.369831659381255 55.703746098336985, 37.382556493818306 55.70391437792152))",37.376045035132776,55.70742305324467,0,0,0.0,0,0,0,0,0,4511.79034007502,0.4644826325373619,0,43063.91437182506,0.484,4,0.025
86,"POLYGON ((37.38225958248198 55.71109981100212, 37.381962536742854 55.718285234569386, 37.369233034523944 55.71811686480953, 37.36953241468143 55.71093148633817, 37.38225958248198 55.71109981100212))",37.37574688964668,55.71460845905415,0,0,0.0,0,0,0,0,0,3892.105363686144,0.5387103326143935,0,47050.99806091942,0.529,12,0.074
87,"POLYGON ((37.381962536742854 55.718285234569386, 37.38166535651764 55.725470648623485, 37.36893351882486 55.725302233751194, 37.369233034523944 55.71811686480953, 37.381962536742854 55.718285234569386))",37.37544860918854,55.721793855342106,0,0,0.0,0,0,1,1,0,3349.7337574876365,0.6036772084450844,0,27663.741720843173,0.311,12,0.074
88,"POLYGON ((37.38166535651764 55.725470648623485, 37.381368041722965 55.73265605316462, 37.36863386750015 55.732487593163356, 37.36893351882486 55.725302233751194, 37.38166535651764 55.725470648623485))",37.37515019367471,55.72897924210875,1,7,0.0,0,0,0,0,0,2927.959754644035,0.654198546505921,0,20345.194764105323,0.229,3,0.018
89,"POLYGON ((37.381368041722965 55.73265605316462, 37.38107059227539 55.73984144819295, 37.368334080465715 55.7396729430462, 37.36863386750015 55.732487593163356, 37.381368041722965 55.73265605316462))",37.37485164302144,55.73616461935427,0,0,0.0,0,0,0,0,0,2684.2467096625924,0.6833912161639156,0,6974.96099888917,0.078,0,0.0
90,"POLYGON ((37.38107059227539 55.73984144819295, 37.38077300809142 55.74702683370865, 37.368034157637425 55.74685828339986, 37.368334080465715 55.7396729430462, 37.38107059227539 55.73984144819295))",37.37455295714496,55.743349987078815,0,0,0.0,0,0,0,0,0,2577.4571619352405,0.6961827841736158,0,16275.398733871458,0.183,0,0.0
91,"POLYGON ((37.38077300809142 55.74702683370865, 37.38047528908746 55.75421220971194, 37.36773409893102 55.754043614224535, 37.368034157637425 55.74685828339986, 37.38077300809142 55.74702683370865))",37.37425413596138,55.75053534528256,0,0,0.0,0,0,0,0,0,2232.6249288856893,0.7374878093831225,0,11088.453963583526,0.125,0,0.0
92,"POLYGON ((37.38047528908746 55.75421220971194, 37.38017743517988 55.76139757620295, 37.3674339042622 55.76122893552038, 37.36773409893102 55.754043614224535, 37.38047528908746 55.75421220971194))",37.37395517938676,55.75772069396569,0,0,0.0,0,0,0,0,2,2146.1460153717303,0.7478465095289746,0,18723.28597332386,0.21,3,0.018
93,"POLYGON ((37.38017743517988 55.76139757620295, 37.37987944628495 55.76858293318191, 37.367133573546596 55.76841424728757, 37.3674339042622 55.76122893552038, 37.38017743517988 55.76139757620295))",37.37365608733711,55.76490603312838,3,22431,4.05,0,0,0,0,0,2346.757627079351,0.7238166570826913,0,18250.103026697027,0.205,2,0.012
94,"POLYGON ((37.37987944628495 55.76858293318191, 37.379581322318884 55.775768280648954, 37.36683310669977 55.77559954952628, 37.367133573546596 55.76841424728757, 37.37987944628495 55.76858293318191))",37.373356859728325,55.7720913627708,3,24,2.9,0,0,0,0,0,2772.8324860972443,0.6727801497433608,0,24752.245603665273,0.278,0,0.0
95,"POLYGON ((37.379581322318884 55.775768280648954, 37.37928306319784 55.782953618604296, 37.3665325036372 55.78278484223667, 37.36683310669977 55.77559954952628, 37.379581322318884 55.775768280648954))",37.37305749647626,55.77927668289314,0,0,0.0,0,0,0,0,0,3316.670403770536,0.6076376347855056,0,13391.128163596139,0.15,0,0.0
96,"POLYGON ((37.37928306319784 55.782953618604296, 37.378984668837866 55.79013894704809, 37.366231764274296 55.78997012541891, 37.3665325036372 55.78278484223667, 37.37928306319784 55.782953618604296))",37.37275799749671,55.78646199349554,0,0,0.0,0,0,0,0,0,2710.020894825289,0.6803039080010889,0,21676.75102838842,0.244,4,0.025
97,"POLYGON ((37.378984668837866 55.79013894704809, 37.37868613915497 55.79732426598054, 37.365930888526414 55.79715539907319, 37.366231764274296 55.78997012541891, 37.378984668837866 55.79013894704809))",37.37245836270536,55.79364729457822,0,0,0.0,0,0,0,0,0,2228.9288746555794,0.7379305336951751,0,29986.556914262677,0.337,1,0.006
98,"POLYGON ((37.37868613915497 55.79732426598054, 37.378387474065086 55.804509575401816, 37.365629876308816 55.804340663199646, 37.365930888526414 55.79715539907319, 37.37868613915497 55.79732426598054))",37.372158592017854,55.80083258614132,0,0,0.0,0,0,0,0,0,1967.748612221448,0.7692154783439464,1,35612.37497758242,0.4,3,0.018
99,"POLYGON ((37.378387474065086 55.804509575401816, 37.378088673484065 55.81169487531211, 37.3653287275367 55.81152591779848, 37.365629876308816 55.804340663199646, 37.378387474065086 55.804509575401816))",37.37185868534976,55.80801786818504,1,24,4.0,0,0,0,0,0,2013.937751832481,0.7636828065308535,0,27436.469249962553,0.308,0,0.0
100,"POLYGON ((37.378088673484065 55.81169487531211, 37.3777897373277 55.818880165711576, 37.36502744212519 55.818711162869825, 37.3653287275367 55.81152591779848, 37.378088673484065 55.81169487531211))",37.37155864261656,55.81520314070954,0,0,0.0,0,0,0,0,0,1403.1804356454384,0.8368411250525778,0,48774.91050889628,0.548,8,0.049
101,"POLYGON ((37.3777897373277 55.818880165711576, 37.377490665511715 55.82606544660041, 37.36472601998935 55.82589639841388, 37.36502744212519 55.818711162869825, 37.3777897373277 55.818880165711576))",37.37125846373368,55.82238840371498,0,0,0.0,0,0,0,0,1,927.9316027139932,0.8937678364896761,1,60301.56672952808,0.677,31,0.19
102,"POLYGON ((37.377490665511715 55.82606544660041, 37.37719145795174 55.83325071797881, 37.36442446104416 55.83308162443082, 37.36472601998935 55.82589639841388, 37.377490665511715 55.82606544660041))",37.37095814861649,55.82957365720158,3,3609,4.1,0,0,0,0,0,957.3636952671524,0.8902423733561236,0,51110.91403542025,0.574,11,0.067
103,"POLYGON ((37.37719145795174 55.83325071797881, 37.376892114563354 55.8404359798469, 37.36412276520454 55.84026684092078, 37.36442446104416 55.83308162443082, 37.37719145795174 55.83325071797881))",37.37065769718024,55.83675890116945,0,0,0.0,3,0,1,4,5,738.6564169135523,0.9164397782970936,0,38638.78335105709,0.434,1,0.006
104,"POLYGON ((37.376892114563354 55.8404359798469, 37.376592635262064 55.84762123220492, 37.36382093238532 55.847452047883976, 37.36412276520454 55.84026684092078, 37.376892114563354 55.8404359798469))",37.37035710934015,55.843944135618834,19,40555,4.085714285714286,0,0,0,0,1,546.9541222275412,0.9394024463884728,0,68292.74413949114,0.767,22,0.135
105,"POLYGON ((37.376592635262064 55.84762123220492, 37.37629301996331 55.85480647505302, 37.363518962501296 55.854637245320525, 37.36382093238532 55.847452047883976, 37.376592635262064 55.84762123220492))",37.37005638501138,55.85112936054987,9,21972,4.1375,0,0,0,0,3,779.2631743984452,0.911575780732954,0,41906.44116083381,0.471,6,0.037
106,"POLYGON ((37.37629301996331 55.85480647505302, 37.37599326858244 55.8619917083914, 37.36321685546714 55.86182243323064, 37.363518962501296 55.854637245320525, 37.37629301996331 55.85480647505302))",37.36975552410896,55.85831457596273,4,10190,4.033333333333333,0,0,0,0,0,987.1466470959843,0.8866748832603625,0,35795.08051131064,0.402,17,0.104
107,"POLYGON ((37.37599326858244 55.8619917083914, 37.37569338103475 55.86917693222021, 37.36291461119748 55.86900761161446, 37.36321685546714 55.86182243323064, 37.37599326858244 55.8619917083914))",37.36945452654791,55.8654997818576,4,15,0.0,0,0,0,0,0,1391.6719462247631,0.8382196459682139,0,24455.48162574615,0.275,11,0.067
108,"POLYGON ((37.37539335723546 55.87636214653966, 37.37509319709971 55.88354735134992, 37.36230971060982 55.88337793980395, 37.362612229606874 55.87619278047218, 37.37539335723546 55.87636214653966))",37.36885212110948,55.87987016509406,0,0,0.0,0,0,0,0,0,2775.1279963492307,0.6725051867331211,0,28269.573019359195,0.318,0,0.0
109,"POLYGON ((37.37509319709971 55.88354735134992, 37.37479290054258 55.890732546651144, 37.3620070541207 55.89056308960994, 37.36230971060982 55.88337793980395, 37.37509319709971 55.88354735134992))",37.368550713061744,55.887055342436,0,0,0.0,0,0,0,0,0,3536.046900606616,0.5813600688745326,0,13484.955043684418,0.151,3,0.018
110,"POLYGON ((37.37479290054258 55.890732546651144, 37.374492467479065 55.89791773244355, 37.36170426005388 55.89774822989033, 37.3620070541207 55.89056308960994, 37.37479290054258 55.890732546651144))",37.36824916801463,55.89424051026063,0,0,0.0,0,0,0,0,0,4311.139056578983,0.4885172369878476,0,17524.598963536322,0.197,0,0.0
111,"POLYGON ((37.374492467479065 55.89791773244355, 37.37419189782411 55.9051029087273, 37.361401328323595 55.90493336064529, 37.36170426005388 55.89774822989033, 37.374492467479065 55.89791773244355))",37.36794748588275,55.90142566856815,0,0,0.0,0,0,0,0,0,5093.938774831114,0.3947511704851467,0,20611.131259131285,0.232,0,0.0
112,"POLYGON ((37.37419189782411 55.9051029087273, 37.37389119149257 55.91228807550257, 37.36109825884406 55.91211848187497, 37.361401328323595 55.90493336064529, 37.37419189782411 55.9051029087273))",37.36764566658069,55.90861081735871,0,0,0.0,0,0,0,0,0,5881.369271945869,0.3004304155881249,0,19843.569544020516,0.223,0,0.0
113,"POLYGON ((37.37389119149257 55.91228807550257, 37.37359034839922 55.91947323276956, 37.36079505152939 55.91930359357955, 37.36109825884406 55.91211848187497, 37.37389119149257 55.91228807550257))",37.367343710022936,55.91579595663252,0,0,0.0,0,0,0,0,0,6671.791122252206,0.2057513475546071,0,15522.989772911436,0.174,0,0.0
114,"POLYGON ((37.37359034839922 55.91947323276956, 37.37328936845879 55.92665838052842, 37.36049170629363 55.926488695759204, 37.36079505152939 55.91930359357955, 37.37359034839922 55.91947323276956))",37.36704161612389,55.9229810863897,0,0,0.0,0,0,0,0,0,7464.254084610639,0.1108277890799793,0,30523.252374631094,0.343,9,0.055
115,"POLYGON ((37.37328936845879 55.92665838052842, 37.37298825158593 55.93384351877935, 37.36018822305075 55.93367378841409, 37.36049170629363 55.926488695759204, 37.37328936845879 55.92665838052842))",37.36673938479793,55.93016620663048,0,0,0.0,0,0,0,0,0,8258.170577978659,0.0157301223601251,0,7579.110457045995,0.085,0,0.0
116,"POLYGON ((37.400853215793816 55.56755545644974, 37.400561155903134 55.574741114735616, 37.3878780095354 55.57457495548385, 37.388172382952426 55.56738934161547, 37.400853215793816 55.56755545644974))",37.39436618866165,55.57106532636282,1,246,3.6,0,0,0,0,0,3006.032415851795,0.6448467721348272,0,8199.855971750143,0.092,0,0.0
117,"POLYGON ((37.400561155903134 55.574741114735616, 37.400268964221716 55.58192676352092, 37.387583503285015 55.58176055983544, 37.3878780095354 55.57457495548385, 37.400561155903134 55.574741114735616))",37.394072905848944,55.57825095771478,0,0,0.0,0,0,0,0,0,2658.0129504941915,0.6865335734609935,0,17720.528908492357,0.199,0,0.0
118,"POLYGON ((37.400268964221716 55.58192676352092, 37.399976640668235 55.58911240280581, 37.38728886411929 55.588946154670445, 37.387583503285015 55.58176055983544, 37.400268964221716 55.58192676352092))",37.39377949068335,55.58543657955815,0,0,0.0,0,0,0,0,0,1976.787269949113,0.7681328011765609,0,31873.143381819937,0.358,0,0.0
119,"POLYGON ((37.399976640668235 55.58911240280581, 37.39968418516129 55.59629803259049, 37.38699409195617 55.59613173998904, 37.38728886411929 55.588946154670445, 37.399976640668235 55.58911240280581))",37.39348594308319,55.59262219189313,0,0,0.0,0,0,0,0,0,1320.4759982179028,0.8467477072843831,0,2528.4587766434224,0.028,0,0.0
120,"POLYGON ((37.39968418516129 55.59629803259049, 37.39939159761939 55.60348365287514, 37.38669918671354 55.6033173157914, 37.38699409195617 55.59613173998904, 37.39968418516129 55.59629803259049))",37.39319226296669,55.59980779471988,0,0,0.0,0,0,0,0,0,927.1600767369132,0.8938602521541029,0,16736.729838137464,0.188,0,0.0
121,"POLYGON ((37.39939159761939 55.60348365287514, 37.399098877961 55.61066926365999, 37.386404148309225 55.61050288207772, 37.38669918671354 55.6033173157914, 37.39939159761939 55.60348365287514))",37.39289845025205,55.60699338803864,0,0,0.0,0,0,0,0,1,1120.5332430152696,0.8706974421193986,0,17419.235025822618,0.196,0,0.0
122,"POLYGON ((37.399098877961 55.61066926365999, 37.39880602610452 55.61785486494517, 37.386108976660964 55.617688438848155, 37.386404148309225 55.61050288207772, 37.399098877961 55.61066926365999))",37.39260450485734,55.61417897184955,2,5722,4.25,0,0,0,0,1,1712.180972997027,0.799828126377293,0,24336.889020755658,0.273,16,0.098
123,"POLYGON ((37.39880602610452 55.61785486494517, 37.39851304196826 55.62504045673092, 37.385813671686414 55.62487398610291, 37.386108976660964 55.617688438848155, 37.39880602610452 55.61785486494517))",37.3923104267006,55.621364546152805,5,2061,3.9,0,0,0,0,0,2009.4017656356896,0.7642261403791759,0,36819.94310990149,0.414,6,0.037
124,"POLYGON ((37.39851304196826 55.62504045673092, 37.39821992547047 55.63222603901742, 37.3855182333032 55.63205952384216, 37.385813671686414 55.62487398610291, 37.39851304196826 55.62504045673092))",37.39201621569979,55.62855011094861,0,0,0.0,0,0,0,0,0,2157.78749197249,0.746452059015408,0,22932.12361760778,0.258,0,0.0
125,"POLYGON ((37.39821992547047 55.63222603901742, 37.39792667652933 55.63941161180486, 37.38522266142886 55.63924505206609, 37.3855182333032 55.63205952384216, 37.39821992547047 55.63222603901742))",37.3917218717728,55.635735666237125,0,0,0.0,0,0,0,0,8,1541.246024504688,0.820303220292447,0,18506.477117688377,0.208,1,0.006
126,"POLYGON ((37.39792667652933 55.63941161180486, 37.39763329506297 55.64659717509342, 37.38492695598086 55.646430570774854, 37.38522266142886 55.63924505206609, 37.39792667652933 55.63941161180486))",37.391427394837486,55.64292121201856,28,69106,4.391304347826087,1,0,0,1,3,741.2535083208109,0.9161286910037176,0,51040.66740009603,0.573,57,0.35
127,"POLYGON ((37.39763329506297 55.64659717509342, 37.39733978098942 55.6537827288833, 37.38463111687659 55.65361607996868, 37.38492695598086 55.646430570774854, 37.39763329506297 55.64659717509342))",37.39113278481158,55.65010674829309,15,47831,4.327272727272727,1,0,0,1,0,58.942462816128,0.9978579269456666,0,75798.10783008292,0.851,18,0.11
128,"POLYGON ((37.39733978098942 55.6537827288833, 37.39704613422667 55.66096827317469, 37.384335144033386 55.6608015796477, 37.38463111687659 55.65361607996868, 37.39733978098942 55.6537827288833))",37.39083804161277,55.6572922750609,2,23,3.3,0,0,0,0,0,858.7733455487568,0.9020518171674486,0,39268.187286726425,0.441,3,0.018
129,"POLYGON ((37.39704613422667 55.66096827317469, 37.39675235469262 55.66815380796776, 37.38403903736851 55.66798706981212, 37.384335144033386 55.6608015796477, 37.39704613422667 55.66096827317469))",37.39054316515869,55.66447779232216,0,0,0.0,0,1,0,1,0,1658.7673432061745,0.8062261690008936,0,26212.840975465362,0.294,1,0.006
130,"POLYGON ((37.39587021864076 55.68971035535917, 37.39557590719924 55.696895852160964, 37.38285327083507 55.69672893532741, 37.38314991361542 55.68954348321959, 37.39587021864076 55.68971035535917))",37.38936232513952,55.693219766305646,0,0,0.0,0,1,0,1,2,4138.087765914872,0.5092458326304473,0,26983.02563556154,0.303,3,0.018
131,"POLYGON ((37.39557590719924 55.696895852160964, 37.39528146257492 55.70408133946544, 37.382556493818306 55.70391437792152, 37.38285327083507 55.69672893532741, 37.39557590719924 55.696895852160964))",37.3890667811709,55.70040523603704,3,4892,3.9,0,0,0,0,0,4266.7744818375495,0.4938313570220982,0,24491.17044443928,0.275,2,0.012
132,"POLYGON ((37.39528146257492 55.70408133946544, 37.39498688468532 55.71126681727274, 37.38225958248198 55.71109981100212, 37.382556493818306 55.70391437792152, 37.39528146257492 55.70408133946544))",37.38877110345128,55.70759069626301,1,3,0.0,1,0,0,1,0,4044.096486243926,0.5205043862231573,0,40391.21399591882,0.454,12,0.074
133,"POLYGON ((37.39498688468532 55.71126681727274, 37.39469217344785 55.71845228558309, 37.381962536742854 55.718285234569386, 37.38225958248198 55.71109981100212, 37.39498688468532 55.71126681727274))",37.38847529189777,55.71477614698376,0,0,0.0,0,0,0,0,0,3399.382288020942,0.5977301605512222,0,49402.811101501866,0.555,10,0.061
134,"POLYGON ((37.39469217344785 55.71845228558309, 37.39439732877987 55.72563774439667, 37.38166535651764 55.725470648623485, 37.381962536742854 55.718285234569386, 37.39469217344785 55.71845228558309))",37.38817934642741,55.72196158819945,3,212,4.433333333333334,0,0,0,0,0,2761.889212802652,0.6740909673989792,0,32592.824476616737,0.366,7,0.043
135,"POLYGON ((37.39439732877987 55.72563774439667, 37.394102350598665 55.73282319371368, 37.381368041722965 55.73265605316462, 37.38166535651764 55.725470648623485, 37.39439732877987 55.72563774439667))",37.38788326695726,55.729147019910286,2,0,0.0,0,0,0,0,0,2231.650533176373,0.7376045253843544,0,16275.596600210674,0.183,4,0.025
